source,target,weight
operations,conducted,0.6512819
operations,practices,0.6784967
operations,techniques,0.6863644
operations,functions,0.7170421
operations,operate,0.85493267
operations,technique,0.6852263
operations,processes,0.7227775
operations,handling,0.73528886
operations,behaviour,0.68392664
operations,procedures,0.7048565
operations,oct,0.6700531
operations,operated,0.841058
operations,duties,0.67396224
operations,operator,0.6591573
operations,implementation,0.71760976
operations,execution,0.7371151
operations,strategies,0.69642663
operations,handled,0.68004775
operations,implemented,0.66272116
operations,tasks,0.6697786
politics,parliament,0.70675385
politics,democratic,0.7354063
politics,republican,0.66961074
politics,candidate,0.67618525
politics,elections,0.7322041
politics,votes,0.6829274
politics,elected,0.73312557
politics,voting,0.66945064
politics,opposition,0.6755414
politics,democrats,0.6534569
politics,politicians,0.8855176
politics,presidential,0.71432805
politics,democracy,0.7280468
politics,voters,0.659292
politics,democrat,0.71863514
politics,socialist,0.6607819
produced,produce,0.6632501
produced,develop,0.66139555
produced,creating,0.6971394
produced,formed,0.6909817
produced,occurred,0.66559327
produced,creation,0.6787246
produced,manufacturing,0.67858315
produced,achieved,0.6557624
produced,obtained,0.66748357
produced,producing,0.89327407
produced,producer,0.7097639
produced,generated,0.84125316
produced,producers,0.70352083
produced,constructed,0.6882626
produced,derived,0.68976325
produced,creates,0.7183683
produced,composed,0.69647104
produced,maker,0.74629533
produced,generate,0.748796
produced,productive,0.6842176
ran,runs,0.98751515
ran,rush,0.65176606
ran,chase,0.7209401
saturday,monday,0.6697465
saturday,tuesday,0.7392533
saturday,thursday,0.7838052
saturday,morgan,0.6567529
status,condition,0.7137216
status,sad,0.6719853
status,van,0.6505008
status,im,0.6566218
status,noted,0.6544595
status,et,0.6625384
status,id,0.6658746
status,dc,0.6654759
status,el,0.6842408
status,da,0.67541873
status,dan,0.6559128
status,tim,0.6577681
status,dancing,0.71237516
status,en,0.6671761
status,dna,0.66769916
status,ceo,0.65615886
status,morgan,0.6970014
status,op,0.6528896
status,vol,0.65669316
status,iv,0.66422814
status,valid,0.65408313
status,oct,0.65668416
status,di,0.65489733
status,il,0.66891783
status,ali,0.659554
status,mi,0.6786635
status,estimate,0.6840546
status,se,0.679678
status,fi,0.6697346
status,designated,0.656499
status,li,0.67088825
status,er,0.6513785
status,ai,0.6670759
therefore,truly,0.81063855
therefore,condition,0.65099776
therefore,showed,0.6687875
therefore,actual,0.755666
therefore,agreed,0.7321753
therefore,appears,0.67746323
therefore,sad,0.7952445
therefore,appeared,0.696204
therefore,becomes,0.7032756
therefore,mentioned,0.7124307
therefore,realize,0.7747239
therefore,totally,0.6643343
therefore,seemed,0.7430762
therefore,understanding,0.70908654
therefore,basis,0.6957456
therefore,becoming,0.66957456
therefore,follows,0.7238971
therefore,http,0.6516518
therefore,apparently,0.8094997
therefore,happening,0.73003614
therefore,obviously,0.82934844
therefore,correct,0.79933167
therefore,ed,0.71783304
therefore,indeed,0.8487309
therefore,till,0.84939736
therefore,usa,0.77857447
therefore,aware,0.6504264
therefore,los,0.7687321
therefore,van,0.7274017
therefore,concept,0.7237706
therefore,dear,0.6935593
therefore,inc,0.6540077
therefore,onto,0.8185327
therefore,possibly,0.6619311
therefore,prove,0.6597599
therefore,ad,0.76452744
therefore,fellow,0.68061435
therefore,existing,0.6607924
therefore,appreciate,0.695802
therefore,dont,0.7277869
therefore,stated,0.7456242
therefore,bay,0.71599954
therefore,exist,0.66461545
therefore,presence,0.66407716
therefore,britain,0.69198304
therefore,matters,0.67413896
therefore,proper,0.7487243
therefore,willing,0.6543075
therefore,steve,0.6806552
therefore,°,0.7129526
therefore,ensure,0.69919384
therefore,intended,0.80478257
therefore,proof,0.6845907
therefore,asian,0.78400946
therefore,ben,0.7833812
therefore,im,0.72879744
therefore,noted,0.77482
therefore,suddenly,0.653538
therefore,allows,0.7258589
therefore,appropriate,0.7186907
therefore,era,0.83521485
therefore,regarding,0.7953901
therefore,ya,0.7664089
therefore,et,0.8425188
therefore,ll,0.74857306
therefore,relatively,0.7274282
therefore,asia,0.801416
therefore,committed,0.6572215
therefore,equal,0.668807
therefore,specifically,0.7222118
therefore,approximately,0.70223904
therefore,considering,0.6803967
therefore,determined,0.71782917
therefore,factors,0.6506415
therefore,properly,0.7332773
therefore,pure,0.7115474
therefore,sam,0.7244604
therefore,ah,0.8204057
therefore,basically,0.83310807
therefore,besides,0.6995292
therefore,determine,0.6650934
therefore,iii,0.7914267
therefore,ma,0.65830487
therefore,noticed,0.71337104
therefore,obvious,0.7058236
therefore,allowing,0.68252206
therefore,eu,0.7155249
therefore,jim,0.75642383
therefore,typically,0.7271223
therefore,un,0.7683341
therefore,capable,0.66284835
therefore,largely,0.69999886
therefore,perfectly,0.65756845
therefore,relevant,0.7236408
therefore,answers,0.71962166
therefore,mainly,0.6746714
therefore,aside,0.68837345
therefore,circumstances,0.6722364
therefore,explained,0.79307616
therefore,folks,0.7327216
therefore,kinda,0.7633278
therefore,realized,0.7771468
therefore,favor,0.70956033
therefore,ha,0.68382835
therefore,understood,0.790255
therefore,achieve,0.6715037
therefore,adam,0.7210517
therefore,andrew,0.7574343
therefore,assume,0.6645584
therefore,clinton,0.68772185
therefore,detail,0.70259213
therefore,em,0.78949004
therefore,occurred,0.7205086
therefore,ultimately,0.8018162
therefore,dc,0.7046565
therefore,depending,0.6575509
therefore,el,0.786567
therefore,hopefully,0.6592674
therefore,importance,0.65041566
therefore,kevin,0.67033017
therefore,laid,0.66148674
therefore,latter,0.8877206
therefore,premier,0.7750146
therefore,q,0.67482203
therefore,suppose,0.79141694
therefore,ve,0.8100365
therefore,declared,0.65889627
therefore,existence,0.66429037
therefore,jr,0.73668015
therefore,manner,0.6820927
therefore,mate,0.6547425
therefore,somewhat,0.740715
therefore,surely,0.7774967
therefore,absolute,0.7284441
therefore,da,0.81013983
therefore,nfl,0.6969928
therefore,e.g,0.6741552
therefore,hong,0.7671118
therefore,officially,0.65895724
therefore,somehow,0.8127853
therefore,ultimate,0.69404733
therefore,wondering,0.70535564
therefore,expressed,0.73081297
therefore,i.e,0.70458513
therefore,thats,0.6888291
therefore,dan,0.8398126
therefore,detailed,0.72551787
therefore,entitled,0.7062683
therefore,exact,0.83038783
therefore,jan,0.6920677
therefore,jordan,0.70206213
therefore,lets,0.74716777
therefore,purposes,0.7003392
therefore,tim,0.76613104
therefore,wise,0.6849097
therefore,aspects,0.70079046
therefore,dancing,0.79086924
therefore,en,0.8448484
therefore,equivalent,0.69107914
therefore,fairly,0.7081733
therefore,le,0.72866225
therefore,outstanding,0.6606617
therefore,reply,0.6812834
therefore,roman,0.65593255
therefore,achieved,0.6914378
therefore,davis,0.71633697
therefore,dna,0.8003554
therefore,effectively,0.7631829
therefore,eric,0.71754557
therefore,kong,0.7224713
therefore,vast,0.75972617
therefore,lewis,0.6621579
therefore,meanwhile,0.85118604
therefore,naturally,0.71279716
therefore,necessarily,0.8749901
therefore,proved,0.6648339
therefore,regardless,0.7128564
therefore,resulting,0.78188235
therefore,extent,0.76507115
therefore,gotten,0.65213823
therefore,miami,0.65395534
therefore,occur,0.7106518
therefore,shortly,0.7136632
therefore,z,0.70332146
therefore,ceo,0.8166172
therefore,establish,0.7246832
therefore,pa,0.78746223
therefore,alan,0.68279386
therefore,alongside,0.669471
therefore,curious,0.682462
therefore,fort,0.7108803
therefore,luke,0.7241856
therefore,yo,0.7117572
therefore,explanation,0.76581454
therefore,harris,0.66324645
therefore,ideal,0.7116264
therefore,pleased,0.6621376
therefore,alright,0.75878227
therefore,dallas,0.7126701
therefore,essentially,0.8654981
therefore,explains,0.75701916
therefore,houston,0.6635746
therefore,jane,0.6963295
therefore,morgan,0.7188137
therefore,newly,0.6687912
therefore,op,0.80651575
therefore,vegas,0.69725275
therefore,aspect,0.69153
therefore,tho,0.7373729
therefore,vol,0.7381427
therefore,whereas,0.75343144
therefore,conclusion,0.6569714
therefore,confirm,0.6653513
therefore,forth,0.76115215
therefore,nah,0.76230884
therefore,pot,0.7718568
therefore,sudden,0.6659724
therefore,consists,0.67917466
therefore,disney,0.708701
therefore,equally,0.78040886
therefore,figured,0.7504846
therefore,nba,0.657302
therefore,observed,0.6908909
therefore,pan,0.76958406
therefore,potentially,0.6988818
therefore,subsequent,0.76624155
therefore,yep,0.7895054
therefore,allen,0.7293522
therefore,arrive,0.65982324
therefore,hence,0.968753
therefore,iv,0.7771203
therefore,jay,0.7322837
therefore,pp,0.701683
therefore,whilst,0.7980028
therefore,gordon,0.6756631
therefore,merely,0.73743254
therefore,resulted,0.68049675
therefore,sin,0.798296
therefore,anderson,0.7894684
therefore,diego,0.7296948
therefore,regard,0.6659961
therefore,roughly,0.75238395
therefore,ann,0.74907595
therefore,cant,0.68696
therefore,carter,0.71445507
therefore,detroit,0.77881217
therefore,indicate,0.72133684
therefore,oct,0.76917326
therefore,ought,0.6814157
therefore,rep,0.7264595
therefore,ate,0.66214293
therefore,indicated,0.7863264
therefore,instant,0.68082935
therefore,involves,0.6879169
therefore,occurs,0.65418893
therefore,aug,0.7501101
therefore,di,0.78785217
therefore,fundamental,0.6795016
therefore,intention,0.6999939
therefore,teen,0.67022073
therefore,answered,0.70725894
therefore,apparent,0.81125903
therefore,del,0.7439085
therefore,ian,0.79762137
therefore,il,0.7932961
therefore,sufficient,0.650749
therefore,versus,0.67219675
therefore,ali,0.8449373
therefore,amongst,0.68030715
therefore,concerning,0.77378476
therefore,oscar,0.6619866
therefore,enable,0.76253176
therefore,mi,0.7663945
therefore,oregon,0.6615628
therefore,partly,0.76498735
therefore,sa,0.7065145
therefore,seal,0.7327055
therefore,similarly,0.843545
therefore,derived,0.6621356
therefore,estimate,0.7694314
therefore,existed,0.7662604
therefore,regarded,0.7235978
therefore,se,0.84330904
therefore,tale,0.75904924
therefore,ton,0.7395282
therefore,con,0.7803548
therefore,consideration,0.68017024
therefore,crucial,0.669552
therefore,intent,0.6695301
therefore,las,0.6773486
therefore,logo,0.7965715
therefore,moore,0.6810267
therefore,replied,0.6813353
therefore,satisfied,0.6692975
therefore,acceptable,0.73378503
therefore,corp,0.7811242
therefore,huh,0.75624216
therefore,mars,0.6691152
therefore,©,0.7188559
therefore,alabama,0.69258046
therefore,eh,0.8015168
therefore,fi,0.69824207
therefore,missouri,0.75066733
therefore,pays,0.6726748
therefore,realise,0.7879555
therefore,responded,0.66684467
therefore,ted,0.7809493
therefore,uh,0.8404135
therefore,va,0.703464
therefore,virtually,0.73492634
therefore,yea,0.6939549
therefore,ac,0.67355967
therefore,adams,0.6681093
therefore,des,0.72046155
therefore,li,0.8203979
therefore,nevertheless,0.80918777
therefore,suggesting,0.66516566
therefore,ye,0.79948324
therefore,er,0.8300695
therefore,functional,0.67114514
therefore,indicates,0.6731217
therefore,nelson,0.71941864
therefore,pat,0.7057858
therefore,steven,0.7197475
therefore,susan,0.70646757
therefore,ai,0.7557355
therefore,applies,0.71835864
therefore,assuming,0.70361423
therefore,chef,0.66393006
therefore,essay,0.6728509
therefore,explaining,0.7270557
therefore,furthermore,0.8927872
therefore,greg,0.6951031
therefore,leo,0.77896094
therefore,subsequently,0.8050846
therefore,utah,0.77402353
therefore,briefly,0.6871333
therefore,dig,0.7233496
therefore,ho,0.66473275
therefore,interpretation,0.678269
trial,testing,0.6557555
trial,witness,0.6591821
trial,jury,0.6571864
trial,trials,0.8338556
truly,actual,0.8643439
truly,wonderful,0.6591451
truly,sad,0.67811507
truly,becomes,0.66308445
truly,realize,0.76167
truly,totally,0.73570055
truly,twitter,0.65128213
truly,seemed,0.7410232
truly,understanding,0.6577801
truly,becoming,0.6860342
truly,http,0.66292024
truly,apparently,0.7862133
truly,happening,0.6948588
truly,obviously,0.80064374
truly,continues,0.6719674
truly,correct,0.72477674
truly,indeed,0.9247359
truly,till,0.77724934
truly,usa,0.7081776
truly,los,0.7319838
truly,van,0.6754504
truly,concept,0.6749319
truly,dear,0.66971153
truly,onto,0.74938357
truly,possibly,0.6891962
truly,ad,0.6692698
truly,fellow,0.6820395
truly,believed,0.7162389
truly,appreciate,0.66818947
truly,dont,0.70705867
truly,stated,0.6764878
truly,bay,0.6710913
truly,exist,0.7444412
truly,honest,0.6511074
truly,britain,0.6613518
truly,entirely,0.6869263
truly,proper,0.7043483
truly,°,0.65750736
truly,intended,0.73401797
truly,proof,0.6720748
truly,asian,0.75092953
truly,ben,0.74265563
truly,honestly,0.8257023
truly,im,0.6768594
truly,noted,0.6708892
truly,appropriate,0.6513523
truly,era,0.77120817
truly,regarding,0.73588586
truly,ya,0.742406
truly,et,0.7728821
truly,ll,0.67738485
truly,relatively,0.7056348
truly,asia,0.7500142
truly,committed,0.67086667
truly,specifically,0.6929979
truly,approximately,0.65393746
truly,properly,0.70062387
truly,pure,0.7908927
truly,sam,0.69900095
truly,ah,0.773441
truly,basically,0.8387893
truly,iii,0.68578726
truly,incredible,0.66354287
truly,obvious,0.6506786
truly,eu,0.6956809
truly,jim,0.6994541
truly,typically,0.7322301
truly,un,0.6948331
truly,capable,0.6567788
truly,largely,0.71418184
truly,perfectly,0.6872035
truly,relevant,0.65924263
truly,answers,0.6776153
truly,mainly,0.6622273
truly,explained,0.6913189
truly,folks,0.69357777
truly,kinda,0.7419237
truly,realized,0.7099954
truly,favor,0.6579503
truly,ha,0.7298998
truly,understood,0.7248307
truly,adam,0.69733834
truly,andrew,0.6984827
truly,clinton,0.65801644
truly,detail,0.6916115
truly,em,0.73594075
truly,occurred,0.66866106
truly,personally,0.6533922
truly,ultimately,0.77910876
truly,dc,0.6601427
truly,el,0.7271747
truly,hopefully,0.6559698
truly,kevin,0.6761847
truly,latter,0.8137338
truly,premier,0.7262349
truly,q,0.6662342
truly,suppose,0.7063792
truly,ve,0.78840286
truly,existence,0.7128918
truly,jr,0.71289134
truly,manner,0.651465
truly,somewhat,0.7073092
truly,surely,0.7804405
truly,absolute,0.7645607
truly,da,0.7531682
truly,haha,0.6677565
truly,hong,0.7443969
truly,officially,0.65211654
truly,somehow,0.7702963
truly,ultimate,0.7142091
truly,wondering,0.70944184
truly,expressed,0.67012477
truly,thats,0.65386486
truly,dan,0.787363
truly,detailed,0.7543819
truly,exact,0.84498584
truly,tim,0.6857097
truly,aspects,0.65948355
truly,dancing,0.7324702
truly,en,0.7676799
truly,fairly,0.6921916
truly,le,0.70010906
truly,outstanding,0.67543745
truly,davis,0.6810868
truly,dna,0.7175695
truly,effectively,0.76516867
truly,extensive,0.66034925
truly,kong,0.7046812
truly,vast,0.7400316
truly,consistent,0.66822493
truly,continuing,0.6515926
truly,exists,0.6802464
truly,meanwhile,0.73619306
truly,naturally,0.6581964
truly,necessarily,0.875003
truly,primarily,0.664621
truly,regardless,0.7297188
truly,resulting,0.66355926
truly,extent,0.6907256
truly,occur,0.65684843
truly,shortly,0.6843282
truly,ceo,0.7698679
truly,pa,0.7213966
truly,curious,0.66832256
truly,fort,0.6925901
truly,luke,0.68379366
truly,deeply,0.7457676
truly,believes,0.70282155
truly,alright,0.706353
truly,dallas,0.6554963
truly,essentially,0.8670958
truly,explains,0.6616269
truly,jane,0.6694099
truly,op,0.70863813
truly,vegas,0.65901613
truly,tho,0.7185614
truly,vol,0.693546
truly,whereas,0.67530525
truly,confirm,0.6745656
truly,convinced,0.68103534
truly,forth,0.7033393
truly,nah,0.7118764
truly,pot,0.75120294
truly,disney,0.65356505
truly,equally,0.72953695
truly,figured,0.7047591
truly,pan,0.7162628
truly,potentially,0.66202235
truly,yep,0.7568766
truly,allen,0.6617868
truly,hence,0.78645146
truly,incredibly,0.65091205
truly,iv,0.71348196
truly,jay,0.6581031
truly,pp,0.6792933
truly,whilst,0.73132306
truly,genuine,0.7548215
truly,gordon,0.6550494
truly,merely,0.7809391
truly,sin,0.76232857
truly,anderson,0.72417307
truly,comprehensive,0.66972417
truly,diego,0.6898196
truly,roughly,0.72750497
truly,ann,0.67192376
truly,cant,0.6770109
truly,carter,0.6685717
truly,detroit,0.72535604
truly,oct,0.67696136
truly,rep,0.68586093
truly,involves,0.66831326
truly,aug,0.67485464
truly,di,0.7709831
truly,fundamental,0.6600527
truly,greatly,0.74871457
truly,teen,0.65871835
truly,answered,0.6519676
truly,apparent,0.77220166
truly,del,0.70154715
truly,ian,0.72623086
truly,il,0.7342371
truly,versus,0.6730102
truly,ali,0.78017956
truly,concerning,0.7110048
truly,enable,0.69358414
truly,mi,0.72039485
truly,partly,0.6648133
truly,sa,0.65568435
truly,seal,0.6643459
truly,similarly,0.7667382
truly,estimate,0.71252096
truly,existed,0.73658395
truly,regarded,0.66378397
truly,remarkable,0.6546043
truly,se,0.7842062
truly,tale,0.7309011
truly,ton,0.68534625
truly,con,0.7437265
truly,logo,0.74481463
truly,satisfied,0.65258884
truly,corp,0.73765516
truly,huh,0.745368
truly,©,0.6986252
truly,eh,0.75903267
truly,fi,0.6565126
truly,missouri,0.6976045
truly,realise,0.7913763
truly,ted,0.71554935
truly,uh,0.79065776
truly,va,0.7013835
truly,virtually,0.8091152
truly,des,0.67637587
truly,li,0.81243634
truly,nevertheless,0.8002932
truly,ye,0.7572104
truly,er,0.76077545
truly,nelson,0.66801584
truly,ai,0.680062
truly,furthermore,0.7944225
truly,greg,0.65118575
truly,leo,0.7172608
truly,subsequently,0.6881166
truly,utah,0.7062759
truly,dig,0.69965565
truly,legitimate,0.7014406
weather,climate,0.8486277
weather,rain,0.69130385
weather,warm,0.70029414
weather,storm,0.7142805
weather,temperature,0.8347785
weather,temperatures,0.8251431
weather,autumn,0.65507215
activity,actions,0.7806323
activity,skills,0.65400976
activity,behavior,0.7156235
activity,exercise,0.7388178
activity,task,0.7086017
activity,practices,0.6889682
activity,operate,0.6508316
activity,routine,0.67177284
activity,behaviour,0.70969266
activity,movements,0.6691686
activity,actively,0.67393005
activity,tasks,0.70489895
app,application,0.90028375
app,software,0.700485
app,applications,0.857072
app,android,0.6654736
app,apps,0.9487412
application,software,0.7743012
application,applications,0.9618229
application,instance,0.6697427
application,programme,0.6555286
application,apps,0.8622339
application,implementation,0.6553172
claims,mentioned,0.6505472
claims,apparently,0.65347755
claims,tells,0.69943696
claims,stated,0.71874607
claims,regarding,0.65675676
claims,committed,0.6833106
claims,argument,0.6640356
claims,claimed,0.9430093
claims,entitled,0.6789442
claims,statements,0.71755004
claims,dancing,0.6573082
claims,accused,0.6745767
claims,argue,0.65149903
claims,pp,0.66029406
claims,alleged,0.80382085
claims,involves,0.6544457
claims,claiming,0.94080687
claims,complaint,0.66340435
claims,concerning,0.6563511
claims,con,0.6581063
claims,dispute,0.6940162
claims,suggesting,0.65540016
claims,complaints,0.66325146
claims,sue,0.6692713
coffee,tea,0.6735507
complex,critical,0.66372263
complex,advanced,0.65491605
complex,iii,0.6640029
complex,detail,0.70839846
complex,multi,0.66819346
complex,closely,0.65452695
complex,detailed,0.76064926
complex,extensive,0.699642
complex,vast,0.66570467
complex,complicated,0.7443465
complex,aspect,0.66392183
complex,comprehensive,0.7015525
complex,fundamental,0.65904427
complex,crucial,0.66845524
complex,integration,0.6674205
condition,till,0.6507487
condition,trouble,0.6696589
condition,van,0.65168816
condition,ad,0.65175337
condition,ill,0.6741128
condition,noted,0.6764122
condition,allows,0.6518009
condition,regarding,0.7061144
condition,et,0.68578804
condition,ll,0.6557739
condition,affected,0.66802967
condition,iii,0.70797586
condition,circumstances,0.70627064
condition,explained,0.6609881
condition,el,0.6768071
condition,latter,0.6980149
condition,da,0.6724463
condition,entitled,0.6738908
condition,aspects,0.6860491
condition,dancing,0.70003456
condition,en,0.6888909
condition,dna,0.7025058
condition,symptoms,0.6704136
condition,extent,0.6883179
condition,situations,0.729699
condition,op,0.6606605
condition,aspect,0.65301573
condition,illness,0.67905444
condition,vol,0.66151214
condition,disney,0.6843239
condition,iv,0.6737267
condition,sin,0.6752982
condition,anderson,0.65493184
condition,detroit,0.6691607
condition,oct,0.6673733
condition,di,0.6654253
condition,il,0.68078715
condition,ali,0.66311765
condition,concerning,0.7024151
condition,disorder,0.6691929
condition,enable,0.65275383
condition,partly,0.6548039
condition,estimate,0.6659882
condition,se,0.6896043
condition,sole,0.70193094
condition,characteristics,0.6591519
condition,con,0.68529433
condition,acceptable,0.68039644
condition,corp,0.6909897
condition,treating,0.66814744
condition,missouri,0.6701703
condition,ted,0.68343115
condition,er,0.6856244
condition,ai,0.66695654
condition,furthermore,0.66512716
condition,syndrome,0.67072463
division,divided,0.8464905
division,rank,0.6709442
division,segment,0.72602165
evening,afternoon,0.72581947
evening,lights,0.70315766
evening,nights,0.8729778
evening,midnight,0.79552186
evening,darkness,0.67272943
evening,lighting,0.65702546
flight,airport,0.6673838
flight,fly,0.6573062
flight,plane,0.8491014
flight,flying,0.7757142
flight,aircraft,0.791819
flight,pilot,0.72724605
flight,jet,0.71825564
freedom,allowing,0.66789925
freedom,independence,0.70267105
freedom,consent,0.67123395
freedom,liberty,0.8400874
google,web,0.67280835
heat,climate,0.661903
heat,warm,0.8704672
heat,temperature,0.8314978
heat,temperatures,0.8060407
highest,greatest,0.7621594
highest,upper,0.7540891
highest,max,0.7405681
highest,maximum,0.781342
highest,peak,0.81579286
highest,tall,0.6684058
highest,superior,0.68282026
interview,conversation,0.66149026
interview,hired,0.65320146
interview,hire,0.6654404
interview,interviews,0.95088214
interview,dialogue,0.66647875
interview,hiring,0.6878401
library,museum,0.66287625
library,resource,0.72310007
located,location,0.9450855
located,placed,0.7220583
located,los,0.6698173
located,van,0.66029763
located,sites,0.6701939
located,somewhere,0.8394791
located,presence,0.68022346
located,anywhere,0.7790179
located,ca,0.66262525
located,everywhere,0.7348972
located,facilities,0.6524733
located,facility,0.67826885
located,nearby,0.7792005
located,da,0.6592291
located,dancing,0.66282064
located,dna,0.68013334
located,surrounding,0.7387017
located,elsewhere,0.75962466
located,locations,0.9212428
located,ny,0.6827169
located,dallas,0.6735173
located,lands,0.68886065
located,anderson,0.66833395
located,residence,0.654477
located,surrounded,0.65895474
located,las,0.66127783
located,wherever,0.8381467
located,venue,0.6827098
located,destination,0.7415587
located,directions,0.69697666
location,placed,0.6502973
location,somewhere,0.8575776
location,anywhere,0.8025015
location,everywhere,0.73459584
location,nearby,0.7897947
location,regions,0.6545417
location,surrounding,0.6774374
location,elsewhere,0.7733114
location,locations,0.9683005
location,towns,0.6914165
location,lands,0.67368495
location,spots,0.65336746
location,wherever,0.8739118
location,venue,0.6521412
location,destination,0.8212708
location,directions,0.76034296
murder,violence,0.68066084
murder,dying,0.6750904
murder,deaths,0.70184064
murder,killer,0.8240091
murder,violent,0.65515757
murder,kills,0.8411454
murder,murdered,0.92838013
obama,presidential,0.79120976
obama,bush,0.72509027
offered,demand,0.6931455
offered,option,0.6909276
offered,provides,0.7295565
offered,ad,0.6598061
offered,request,0.7118996
offered,suggest,0.6985153
offered,offers,0.94707584
offered,providing,0.7113062
offered,willing,0.67471683
offered,options,0.67459315
offered,promise,0.75237095
offered,proposed,0.68529254
offered,intended,0.7137121
offered,suggested,0.7327757
offered,accepted,0.71937823
offered,allows,0.6695788
offered,desire,0.6694666
offered,granted,0.69784427
offered,opportunities,0.7068635
offered,offering,0.89615
offered,seeking,0.69291914
offered,invited,0.7642327
offered,promised,0.7706903
offered,sought,0.6964246
offered,suggests,0.723951
offered,wanting,0.7296871
offered,proposal,0.6965915
offered,encourage,0.66164106
offered,guarantee,0.69463927
offered,commitment,0.67458385
offered,demands,0.71265876
offered,bid,0.68197757
offered,initiative,0.6523999
offered,requested,0.7219756
offered,invite,0.7930552
offered,estimate,0.6620499
offered,requests,0.6934
offered,addressed,0.66619736
offered,promises,0.72893405
offered,suggesting,0.6749226
putting,placed,0.7349052
putting,setting,0.6560606
putting,laid,0.66334337
putting,puts,0.8699297
queen,royal,0.745455
queen,kingdom,0.681792
queen,princess,0.69272995
queen,elizabeth,0.7734554
queen,palace,0.70124286
queen,emperor,0.673256
seconds,moments,0.80417323
seconds,rapid,0.7367631
seconds,instant,0.74458206
seconds,rapidly,0.69030154
seconds,timing,0.6954973
seconds,instantly,0.6626198
showed,appear,0.67679876
showed,appears,0.7776573
showed,appeared,0.7545024
showed,mentioned,0.65442014
showed,realize,0.7015115
showed,seemed,0.70341915
showed,basis,0.67556745
showed,http,0.6584357
showed,apparently,0.68474185
showed,happening,0.71705884
showed,till,0.6721326
showed,usa,0.65543675
showed,aware,0.67181015
showed,los,0.67119473
showed,tells,0.7025873
showed,van,0.666394
showed,onto,0.6672881
showed,prove,0.6877494
showed,ad,0.68459976
showed,knowing,0.6818919
showed,presented,0.83378386
showed,presence,0.6900902
showed,introduced,0.65104365
showed,watched,0.7124711
showed,proof,0.6841113
showed,asian,0.65043926
showed,listed,0.68551666
showed,noted,0.7162813
showed,era,0.68677837
showed,et,0.7000293
showed,asia,0.67933697
showed,revealed,0.732522
showed,iii,0.67367417
showed,noticed,0.8123971
showed,obvious,0.7189938
showed,jim,0.66286445
showed,un,0.67198086
showed,seek,0.6560869
showed,explained,0.71318376
showed,realized,0.7269441
showed,sees,0.79616237
showed,understood,0.6813354
showed,em,0.67871565
showed,occurred,0.68960345
showed,dc,0.65364796
showed,el,0.68363124
showed,latter,0.69832957
showed,premier,0.6614163
showed,ve,0.6845068
showed,da,0.67537606
showed,sight,0.68531203
showed,expressed,0.67772603
showed,recognize,0.68542767
showed,recognized,0.66034615
showed,dan,0.67942274
showed,detailed,0.65455246
showed,exact,0.6657715
showed,dancing,0.71126956
showed,en,0.72075146
showed,dna,0.717144
showed,vast,0.66391087
showed,proved,0.71490705
showed,resulting,0.7180242
showed,extent,0.6710716
showed,recognition,0.6533601
showed,ceo,0.66801983
showed,featured,0.65082157
showed,reveal,0.7190467
showed,explains,0.6955498
showed,op,0.6916942
showed,vol,0.6610439
showed,forth,0.65345925
showed,disney,0.6604755
showed,figured,0.6805794
showed,observed,0.7831348
showed,visible,0.7972654
showed,iv,0.6627201
showed,pp,0.6568619
showed,resulted,0.68972266
showed,sin,0.6648279
showed,anderson,0.6547999
showed,carter,0.66234326
showed,detroit,0.668864
showed,impression,0.6608528
showed,indicate,0.81226206
showed,indicated,0.79023147
showed,reveals,0.7466576
showed,di,0.69030666
showed,proven,0.6549911
showed,answered,0.6682929
showed,apparent,0.7885185
showed,del,0.670671
showed,il,0.67776585
showed,ali,0.6625479
showed,presentation,0.6508756
showed,viewed,0.7139808
showed,estimate,0.66938436
showed,existed,0.681607
showed,regarded,0.66765565
showed,se,0.7212054
showed,tale,0.6682514
showed,con,0.69850636
showed,corp,0.68334293
showed,mars,0.6536809
showed,fi,0.65483385
showed,missouri,0.6644014
showed,realise,0.72941756
showed,ted,0.68173116
showed,uh,0.65026575
showed,li,0.6774309
showed,er,0.6815107
showed,indicates,0.76164114
showed,explaining,0.69717693
showed,furthermore,0.67383015
showed,leo,0.65995
showed,demonstrated,0.7582834
sitting,seat,0.8224411
sitting,sat,0.9651837
sitting,seats,0.66059035
sitting,relax,0.6705574
standing,presence,0.6569222
standing,stands,0.917671
standing,stood,0.93576753
standing,facing,0.68365836
walking,bringing,0.6539293
walking,path,0.68652046
walking,walked,0.9582522
walking,journey,0.736092
walking,passing,0.66833425
walking,headed,0.7155969
walking,trail,0.66596043
walking,movements,0.6603231
walking,walks,0.96818846
accept,agreed,0.6791526
accept,realize,0.6994949
accept,appreciate,0.68629336
accept,willing,0.73902786
accept,intended,0.6571013
accept,accepted,0.873534
accept,allows,0.6659167
accept,appropriate,0.6657639
accept,allowing,0.6786519
accept,admit,0.7748773
accept,respond,0.66229355
accept,recognize,0.6613377
accept,commitment,0.66156256
accept,refuse,0.6850387
accept,rejected,0.6619909
accept,indicate,0.6547322
accept,invite,0.65157384
accept,estimate,0.67801255
accept,acceptable,0.7023682
actual,sad,0.7031398
actual,realize,0.7026469
actual,totally,0.719673
actual,twitter,0.70583236
